path,disposition,note
sw_pt_root/ipm_robe101.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe102.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe103.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe104.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe105.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe106.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe107.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe108.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe109.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe110.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe111.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe112.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe113.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe114.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe115.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe116.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe117.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe118.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe121.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe125.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe128.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe129.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe130.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe131.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe132.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe133.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe134.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe135.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe136.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe137.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe138.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe139.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe140.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe141.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe142.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe143.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe144.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe145.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe146.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe147.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe148.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe149.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe150.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe151.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe152.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_pt_root/ipm_robe153.plt,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
